name,movie,date,rating
6bd420ff,894b36c1,2020-08-13,4
eaf9952b,622aa154,2021-05-02,3
a86cff71,afee44e6,2020-10-31,1
3666ca2d,e45cc73b,2021-03-25,4
b2f67122,6885ce91,2021-04-15,2
15ca39ec,8c62add9,2021-03-03,2
d9e117d9,5da63f6f,2020-10-04,3
a5e03691,5da63f6f,2021-04-29,3
e460a5d5,45ef8414,2021-06-23,0
5d365581,afee44e6,2021-06-09,1
eb5e0e91,dfe75058,2020-12-27,2
6554f4aa,ebb77707,2021-04-11,1
e40883ec,b2918457,2021-03-04,1
c0712d82,894b36c1,2020-12-24,5
8f511a26,72005112,2020-10-03,4
6844fd90,e45cc73b,2020-09-27,4
93259397,71e881b0,2020-09-17,1
bcd36cd8,7a1b2da0,2021-02-27,3
8380d0f4,ebb77707,2020-08-21,1
7219aa9b,dfe75058,2021-02-01,2
33796c17,7a1b2da0,2020-10-06,3
f9bbb646,894b36c1,2021-06-15,4
ce413e61,8c62add9,2020-08-13,1
58982220,6885ce91,2020-10-17,3
52ae9a89,e45cc73b,2021-06-14,3
1920be9b,35532739,2021-05-05,4
72450ae8,5da63f6f,2021-04-04,3
c768ecbb,266138ca,2021-01-23,0
433d0bc1,5da63f6f,2021-03-18,3
fd765f18,622aa154,2021-04-09,3
ceaab1f0,dfe75058,2021-03-07,3
286c7dc9,8c62add9,2020-09-20,2
efbf6035,ebb77707,2020-11-21,1
2d490c28,891a419f,2020-11-13,3
93a985ad,891a419f,2021-04-23,3
fbdb7e1e,35532739,2021-02-27,3
27c95950,891a419f,2020-12-19,3
72450ae8,afee44e6,2021-06-09,2
de7f8028,dfe75058,2020-10-15,3
cf4aea1b,dfe75058,2020-12-29,2
ddf0717d,5da63f6f,2021-01-05,3
3358dc19,af8ceb8b,2020-10-28,3
ee4fa35a,af8ceb8b,2020-08-04,2
981c2cc6,b8c4f430,2021-05-09,2
a3c9f8df,894b36c1,2020-08-12,5
27bc1717,e45cc73b,2020-12-31,3
c8cbe67f,6885ce91,2020-08-20,3
e3c4e488,891a419f,2021-03-26,3
b13f6c67,af8ceb8b,2021-01-26,3
a3e001b3,35532739,2021-04-19,4
20c1c206,5da63f6f,2021-06-13,4
4f90d9d0,e45cc73b,2020-08-14,4
7ad7d2fa,8c62add9,2020-07-17,1
74713ae5,6885ce91,2020-11-23,2
f04c2065,72005112,2021-03-03,3
7c8ee1cb,72005112,2020-10-20,3
10dbeb33,72005112,2020-11-08,3
73db21b0,71e881b0,2021-01-11,2
a7f23ec0,894b36c1,2021-06-20,5
08566cb9,891a419f,2020-07-17,3
fb50c266,894b36c1,2021-03-01,5
ddd90a34,e45cc73b,2020-07-25,3
b3655c50,af8ceb8b,2021-05-30,3
27691f47,71e881b0,2020-11-22,1
6f5dbcc6,35532739,2021-02-14,4
a0a67b53,e45cc73b,2021-06-07,4
9079af62,45ef8414,2021-02-04,0
cbb24945,af8ceb8b,2020-07-27,3
49b7a025,7a1b2da0,2020-07-23,3
cbdf4c09,e45cc73b,2021-03-14,4
bda5dceb,35532739,2020-11-29,4
092e9c97,dfe75058,2020-09-03,3
247af2d1,8c62add9,2021-01-19,2
460f368b,b8c4f430,2021-02-20,2
247af2d1,7a1b2da0,2021-04-02,3
6a2c7287,622aa154,2020-11-01,3
468a4966,35532739,2021-01-18,4
64455aba,894b36c1,2020-09-24,5
a2b70eff,6885ce91,2021-03-31,2
0781a978,e45cc73b,2020-07-24,4
95bae754,8c62add9,2020-12-10,2
7dc8dfca,6885ce91,2021-01-23,3
15163297,894b36c1,2021-04-23,4
70813611,622aa154,2021-04-10,3
dd5f5250,35532739,2020-11-04,4
54a98bc1,5da63f6f,2021-03-13,3
1cf19ac3,b8c4f430,2020-07-28,2
e2150431,e45cc73b,2020-09-23,3
9f3668aa,35532739,2021-04-26,3
b0bb87c0,35532739,2020-12-22,3
62c7ff24,72005112,2020-11-11,3
27ccfef2,af8ceb8b,2021-01-26,2
0a756a4c,e45cc73b,2020-10-20,4
b244c882,622aa154,2020-09-08,3
d16c0c89,ebb77707,2020-11-14,1
43f6d313,7a1b2da0,2020-10-10,4
54a70a94,622aa154,2021-03-04,3
f1637811,b8c4f430,2021-04-29,1
c8f202c0,dfe75058,2020-10-12,2
02bee6a2,35532739,2020-08-26,4
053cf1a9,891a419f,2021-01-29,2
e3c4e488,894b36c1,2020-08-06,5
6407972f,7a1b2da0,2021-03-14,3
ec2a7362,5da63f6f,2021-03-09,3
56afa440,5da63f6f,2020-12-14,3
2494f544,5da63f6f,2020-07-27,4
c894d827,71e881b0,2021-04-29,2
17459ed8,266138ca,2020-10-09,0
ba9a93b8,dfe75058,2020-11-02,2
2494f544,6885ce91,2020-07-05,2
55093dff,894b36c1,2020-10-20,5
48e30bfb,af8ceb8b,2020-07-14,2
0c97e215,af8ceb8b,2020-07-29,3
955eba8c,af8ceb8b,2020-12-03,2
27bc1717,35532739,2020-10-09,4
5914cd45,6885ce91,2021-05-15,3
974f8aeb,35532739,2020-07-31,4
af9e3949,71e881b0,2021-02-02,1
5a4f5521,e45cc73b,2021-05-25,4
2f6b93ba,dfe75058,2021-04-04,2
1cf19ac3,45ef8414,2021-06-20,0
a3146396,b2918457,2021-03-28,1
880de609,ebb77707,2020-08-04,1
612bca0a,afee44e6,2021-06-04,2
6683236d,7a1b2da0,2020-07-17,3
619d7f84,af8ceb8b,2020-10-25,2
96ed1bde,6885ce91,2021-06-11,2
af7a5db4,7a1b2da0,2020-11-06,4
a7b6bbc6,7a1b2da0,2020-09-11,4
5914cd45,7a1b2da0,2021-06-19,3
dfae1344,6885ce91,2021-02-04,2
e40883ec,b8c4f430,2021-04-26,2
3c69917c,72005112,2020-08-05,3
dcad1b14,266138ca,2021-03-01,1
edb64da8,ebb77707,2020-08-21,2
37c499b1,8c62add9,2021-02-17,1
fb712190,afee44e6,2021-02-16,1
bc80c8c5,35532739,2021-06-01,4
201b195a,622aa154,2021-05-07,2
db60a801,35532739,2020-08-07,4
894e4921,622aa154,2021-04-02,2
fb712190,5da63f6f,2021-04-20,4
e31b66e8,b2918457,2021-01-24,1
3302cefe,e45cc73b,2020-07-16,4
cd9bc5be,af8ceb8b,2020-08-12,2
9df8aad4,622aa154,2021-05-25,3
13a21ae1,35532739,2020-10-18,4
fc0f5de2,6885ce91,2020-12-28,2
1f7af827,894b36c1,2021-01-25,4
5f8db9f7,45ef8414,2020-10-07,1
c518bccd,891a419f,2020-08-07,3
5e4bd7e5,35532739,2020-09-16,3
862660f2,622aa154,2020-09-13,2
4d9b4cc5,b8c4f430,2020-07-06,1
ce2c145b,72005112,2020-12-24,3
c894d827,dfe75058,2020-12-21,2
f3f38b8f,266138ca,2020-08-26,1
9ba7bf55,afee44e6,2021-05-23,2
4d9b4cc5,6885ce91,2020-09-05,2
